draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
1672,992.1524407170047,0.9894801606576388,0.004116071977974781,8.0,275.0,0.0,-991.1021765431699,-2.44301856775135,0.01002388916470417,0.08264415744391056
1673,990.4169683819885,0.9995476571920924,0.0034207472301264106,7.0,179.0,0.0,-989.8106261414181,-2.453667008745024,0.010041089284979349,0.07615743695782103
1674,994.0071954251267,0.9922885486119413,0.003564376648405653,9.0,1023.0,0.0,-992.2535447058239,-2.426178458335494,0.00995095765122866,0.08366865302601903
1675,989.7241747411282,0.652337918494482,0.004799396755511533,9.0,511.0,0.0,-987.2950670480808,-2.4213376217813987,0.009934788983874943,0.07557922548356531
1676,993.3577634289729,0.9989549324390127,0.004116071977974781,8.0,427.0,0.0,-991.5406498579468,-2.5273050489964617,0.010280489370482638,0.08178077386161478
1677,990.380051826638,0.9543390062759686,0.0034207472301264106,2.0,3.0,0.0,-989.9251141538703,-2.4532798388773953,0.010024947798719258,0.0761552672973933
1678,993.4409939477318,0.9812387706645763,0.003564376648405653,8.0,511.0,0.0,-992.8240209605237,-2.370978862396067,0.009780530773005624,0.08358247426755157
1679,989.5233171231556,0.9082203623636687,0.004799396755511533,8.0,255.0,0.0,-988.7176732078067,-2.390437264623548,0.00982963956726869,0.07567317344536852
1680,991.7471477747432,0.5953366662972177,0.004116071977974781,1.0,1.0,0.0,-991.6405819952536,-2.5273661981961144,0.010291600285550881,0.0817805477775627
1681,990.154467639772,0.8871575707196598,0.0034207472301264106,10.0,1023.0,0.0,-986.9259483882064,-2.2879028842562503,0.009517433910910533,0.07779909741424858
1682,993.2417703973769,0.8698590715388483,0.003564376648405653,10.0,1023.0,0.0,-991.9044479878777,-2.435822197615081,0.009991030250971613,0.08477303534035924
1683,988.9453329243887,0.9999863129153499,0.004799396755511533,8.0,255.0,0.0,-988.5772594208519,-2.354432644991198,0.009723985763565571,0.07553137698808614
1684,991.555835344308,0.980495281152912,0.004116071977974781,2.0,3.0,0.0,-991.2726515530796,-2.528496275659629,0.010243931797216988,0.08177972749475207
1685,991.1782146260296,0.9731675851577549,0.0034207472301264106,9.0,511.0,0.0,-987.4009364667453,-2.344180447694239,0.00967752472946869,0.07821016472385295
1686,990.9236425818124,0.9229735946273273,0.003564376648405653,9.0,527.0,0.0,-989.2246946902354,-2.2940019442411597,0.00954099534071744,0.08740238308342553
1687,992.4836910816899,1.0,0.004799396755511533,9.0,1023.0,0.0,-988.6384915231174,-2.4786760263043934,0.010110305700971732,0.08787727812561058
1688,993.4215984300661,0.998356938402844,0.004116071977974781,8.0,479.0,0.0,-990.5144173993062,-2.580785796953374,0.010445011110453734,0.08360559118962718
1689,991.0811094090194,0.8882556340760707,0.0034207472301264106,2.0,3.0,0.0,-989.8856058550449,-2.3445206896648854,0.00967752588554194,0.07820769265061606
1690,993.9389215192972,0.992926505196661,0.003564376648405653,9.0,743.0,0.0,-986.386740784001,-2.5371126796304906,0.010302460992868509,0.08160602558655461
1691,992.544741540342,0.8247945695764862,0.004799396755511533,4.0,19.0,0.0,-991.7386056579966,-2.4770292593817937,0.010107285286187265,0.08781269575839683
1692,993.6692141827133,0.9716485777372895,0.004116071977974781,10.0,1023.0,0.0,-992.8908213619615,-2.4016721352210526,0.009863926695957634,0.08126254338027826
1693,990.1939124886859,0.9964102899304896,0.0034207472301264106,10.0,1023.0,0.0,-989.5125612390508,-2.656950587251266,0.010661830050396413,0.08859793750104761
1694,994.2231196847239,0.9806802559776537,0.003564376648405653,9.0,775.0,0.0,-993.651141661986,-2.4994312040887117,0.010176179737935593,0.0832239963879699
1695,992.3705926827663,0.748092497496258,0.004799396755511533,3.0,11.0,0.0,-991.4281428203517,-2.4760095822466326,0.01009708154574938,0.08781277990023635
1696,993.914173928573,0.9985591565338113,0.004116071977974781,9.0,511.0,0.0,-993.5426686399114,-2.397120640863552,0.009854386381673366,0.0823339370939127
1697,990.4100279981152,0.9985690127465944,0.0034207472301264106,3.0,7.0,0.0,-990.1010043143691,-2.656915292810954,0.01068600450376941,0.08860934743602923
1698,994.0832930599724,0.9989662289629747,0.003564376648405653,9.0,511.0,0.0,-994.0682774501092,-2.5392351768472614,0.010306807402557003,0.08311184703990646
1699,991.9885102083695,0.9992752575489761,0.004799396755511533,9.0,1023.0,0.0,-991.5176027906037,-2.4015239442854384,0.009876045192347551,0.07803030810493927
1700,994.0599110251663,0.9978042975713333,0.004116071977974781,10.0,1023.0,0.0,-992.7729706221485,-2.5245171528728148,0.010255519198228992,0.08146392814125113
1701,991.4188805023175,0.999377760824345,0.0034207472301264106,10.0,1023.0,0.0,-988.2042900054697,-2.7309299276247208,0.010910693109908718,0.08310660973665819
1702,993.6250802030412,0.9692030987247866,0.003564376648405653,9.0,511.0,0.0,-993.3001890063468,-2.5854496431897966,0.010445828702502121,0.08162295910467476
1703,992.0294191339461,0.9932926541340492,0.004799396755511533,10.0,1023.0,0.0,-991.0807638577652,-2.4873330456392297,0.010145936087470784,0.08841776691697918
1704,994.0388646322941,0.9381043650249379,0.004116071977974781,9.0,599.0,0.0,-993.5914750264781,-2.45673012602692,0.010050816776021298,0.08240310091100175
1705,993.8571170429498,0.9998057809637662,0.0034207472301264106,9.0,1023.0,0.0,-990.003316857008,-2.473828204647303,0.010096941552780675,0.08038645494701535
1706,993.4884478907423,0.9986957413835437,0.003564376648405653,9.0,511.0,0.0,-993.2582596710307,-2.6088978449723723,0.01052715521313738,0.08257091649111314
1707,993.4370873434324,0.9955629574533749,0.004799396755511533,9.0,1023.0,0.0,-989.4192849706715,-2.5694998190675213,0.010404350318311823,0.08048940096902134
1708,993.4551356778027,0.9205413726060278,0.004116071977974781,8.0,323.0,0.0,-992.1727815349851,-2.422256518743391,0.009923967676460515,0.08457054304494785
1709,993.5077297791353,0.8760252073278542,0.0034207472301264106,6.0,111.0,0.0,-992.5148032713979,-2.4728903327770175,0.010102818331478131,0.08016813540691872
1710,994.1451103445073,0.7218921348396999,0.003564376648405653,8.0,423.0,0.0,-988.504097285429,-2.5334476481647745,0.01028485155737281,0.08299660131333243
1711,992.7249056677881,0.8128605137322023,0.004799396755511533,10.0,1023.0,0.0,-991.8562944143919,-2.525136038453145,0.010242529862621688,0.08535042318163684
1712,993.9344569124947,0.9906592545948489,0.004116071977974781,8.0,439.0,0.0,-990.5431415342318,-2.492574366144205,0.010147937359530164,0.08361322076192097
1713,994.0807659824934,0.9996789661006669,0.0034207472301264106,8.0,495.0,0.0,-992.4434385629535,-2.478375932491704,0.010106247391723864,0.08171783579442114
1714,993.7565624306403,0.9752604635962069,0.003564376648405653,8.0,471.0,0.0,-993.1962909082389,-2.561724490176909,0.010368717227412009,0.0838755669450294
1715,993.1970184527983,0.9592264138286125,0.004799396755511533,8.0,455.0,0.0,-990.9178540919572,-2.519705003638007,0.010225976957787146,0.08215060229638974
1716,992.0366054403036,0.6107259072090729,0.004116071977974781,7.0,211.0,0.0,-989.7118996408831,-2.454145166839123,0.010010865030174254,0.08321912460534207
1717,994.0071779399213,0.9943734050458302,0.0034207472301264106,6.0,127.0,0.0,-993.9428738156407,-2.4818421274625893,0.01013014309119603,0.08178180237973168
1718,992.9206717876506,0.9005223484854245,0.003564376648405653,2.0,3.0,0.0,-992.8304027007403,-2.5617112293627318,0.010358335573065036,0.08387263465698833
1719,993.418915583204,0.9860870873606361,0.004799396755511533,9.0,675.0,0.0,-992.5699188812886,-2.369130243484644,0.009766249029622174,0.08097637690900279
1720,992.3963448278922,1.0,0.004116071977974781,2.0,3.0,0.0,-992.0070445717449,-2.453689487710764,0.010056365874043488,0.08320204759488367
1721,992.7159473389612,0.9987380876336955,0.0034207472301264106,9.0,711.0,0.0,-991.5284915918905,-2.3097114701427954,0.009573542252627217,0.08366277521425107
1722,993.3266876397149,0.9516776683966418,0.003564376648405653,10.0,1023.0,0.0,-991.3379116798455,-2.505929632935982,0.010192552498188567,0.07956900289224683
1723,993.000781205588,0.898862696357839,0.004799396755511533,2.0,7.0,0.0,-992.9730770472422,-2.369054552409212,0.009756379329716555,0.08097709565224753
1724,992.4867171823942,1.0,0.004116071977974781,2.0,3.0,0.0,-992.0107413577401,-2.453469875452044,0.01001142055334998,0.08318938352189749
1725,994.0669460336374,0.9999022721212666,0.0034207472301264106,9.0,511.0,0.0,-992.4599490573487,-2.44248974562576,0.009995196565453805,0.08164092193447221
1726,993.1820279730107,0.9683408359424657,0.003564376648405653,10.0,1023.0,0.0,-991.669942167214,-2.6028855676594964,0.010494851438792327,0.08379324503970424
1727,992.7135150590598,0.7484741351034853,0.004799396755511533,8.0,411.0,0.0,-988.9979426675823,-2.4863678895142947,0.010116535330889433,0.08341076257881544
1728,992.2201741467157,0.9737360440565607,0.004116071977974781,2.0,3.0,0.0,-992.0183357227245,-2.4525829076112133,0.010053916348557915,0.08320164727309581
1729,994.1757445349585,0.9785030518488853,0.0034207472301264106,7.0,187.0,0.0,-993.8013994207777,-2.4590503512664763,0.01005219504651637,0.08178065525772608
1730,991.9151792650047,0.9572197589409763,0.003564376648405653,10.0,1023.0,0.0,-990.6557475262194,-2.4351982052631533,0.009982271252527016,0.08840128259057728
1731,993.1542891279186,0.6958129731094672,0.004799396755511533,8.0,427.0,0.0,-989.5356639273147,-2.4194200147921,0.009912413654215465,0.08482340153798443
1732,994.2046459598788,0.8902300994661014,0.004116071977974781,7.0,231.0,0.0,-991.1931903741706,-2.4915738662219358,0.010149409933216356,0.08254384847972006
1733,993.8607480593142,0.9999985416746635,0.0034207472301264106,9.0,1023.0,0.0,-993.0850457877807,-2.5586110106146025,0.010363751882933847,0.08138677635084753
1734,993.1681393297501,0.9411553643346967,0.003564376648405653,10.0,1023.0,0.0,-990.6994796964575,-2.3782255166715394,0.009802932495548412,0.08049450040685475
1735,992.8395718655576,0.8034381684457979,0.004799396755511533,7.0,231.0,0.0,-989.8401998841865,-2.3984317606326675,0.009853393592545563,0.08655127750871269
1736,994.0403779408828,0.941930572033406,0.004116071977974781,8.0,447.0,0.0,-993.0855998572863,-2.4317137542635137,0.009968136392265483,0.083679725064247
1737,993.7763763895808,0.8251336603358851,0.0034207472301264106,2.0,3.0,0.0,-992.3356489692723,-2.558052374461231,0.010368370575708608,0.08139639750135626
1738,993.2574388915017,0.9997866631844708,0.003564376648405653,10.0,1023.0,0.0,-992.5512993496122,-2.6144941504279897,0.01053410114836377,0.08241400261823821
1739,991.4333537980242,0.9966638603785958,0.004799396755511533,9.0,1023.0,0.0,-990.8831559700217,-2.4845939574118736,0.010138088044648288,0.07701688627324375
1740,994.1236724604776,0.9851847184785142,0.004116071977974781,9.0,1023.0,0.0,-993.8868407326394,-2.469366418597395,0.010080430066059808,0.08393295854479743
1741,993.8954884304039,0.9873420319856901,0.0034207472301264106,9.0,747.0,0.0,-992.9559719594045,-2.4691861344128148,0.010074552750645114,0.08401574396782689
1742,992.7165622726454,0.9576558392225137,0.003564376648405653,7.0,243.0,0.0,-991.9985793368519,-2.622667311759635,0.010554250932944414,0.08225672302791885
1743,992.925349581497,0.36062433706367797,0.004799396755511533,9.0,1023.0,0.0,-986.8990707826808,-2.6200942739636215,0.010569926885637694,0.08212814056451266
1744,993.478492994604,0.9763889382457607,0.004116071977974781,9.0,511.0,0.0,-993.3065816527977,-2.3671641063576687,0.009756363708279479,0.08399221929578192
1745,993.300999793118,0.8306500110178024,0.0034207472301264106,9.0,579.0,0.0,-990.3876740831322,-2.5646456267616147,0.01038662622441468,0.08580381497191406
1746,992.8393280315443,0.9319021595288851,0.003564376648405653,2.0,3.0,0.0,-991.7560347161449,-2.6232181285091754,0.010580487956117544,0.08224742493783013
1747,992.5764666061433,0.9443463326854863,0.004799396755511533,2.0,3.0,0.0,-992.3299816100105,-2.6199457834455275,0.010573181762933672,0.08213110976258726
1748,993.294935102281,0.9984126035709222,0.004116071977974781,10.0,1023.0,0.0,-992.8574680406681,-2.5665902606850284,0.010385245864669122,0.08007297298353948
1749,993.8563378641389,0.9987942427041643,0.0034207472301264106,9.0,1023.0,0.0,-991.9944456017273,-2.4923650760818075,0.01015762140897699,0.0851065914804897
1750,992.7452342522514,0.99998358122086,0.003564376648405653,10.0,1023.0,0.0,-992.1751282487337,-2.3707074924762033,0.009783418262142653,0.08549785382155771
1751,993.0163470692125,0.9947143048168084,0.004799396755511533,9.0,511.0,0.0,-990.5349108096009,-2.476937310216115,0.010121977628317484,0.08035762027756058
1752,993.825490828536,0.8583524936990947,0.004116071977974781,9.0,511.0,0.0,-992.0206557647606,-2.457337355844945,0.010038280285367528,0.08100305391477705
1753,991.7462169529182,0.890260033690146,0.0034207472301264106,9.0,815.0,0.0,-989.5446689678287,-2.554498919273148,0.010340802362440494,0.08808373273192652
1754,992.16548937674,0.9586686138078173,0.003564376648405653,10.0,1023.0,0.0,-990.6819959794383,-2.4276814602210495,0.009940898926898147,0.07842383849998319
1755,993.7215275779241,1.0,0.004799396755511533,5.0,55.0,0.0,-993.1971159187585,-2.4769297699911466,0.010100608437560233,0.08048280644082077
1756,993.6152273400398,0.9785030342881066,0.004116071977974781,10.0,1023.0,0.0,-992.8590129890902,-2.4123900370690534,0.009896602157061448,0.08464174948046137
1757,990.5866708635233,0.9099564419879085,0.0034207472301264106,10.0,1023.0,0.0,-988.0263550021809,-2.369245695158369,0.009788809976945447,0.07882320310870539
1758,993.2086896317535,0.9921765634055641,0.003564376648405653,9.0,511.0,0.0,-991.920386645541,-2.4762475693212043,0.01011335338825985,0.07950817508862357
1759,993.8923605680526,0.9956471711603652,0.004799396755511533,8.0,255.0,0.0,-993.7064628440115,-2.4849459749924847,0.010136795721973409,0.0806765385426995
1760,992.6064388331957,0.8050661585346263,0.004116071977974781,6.0,107.0,0.0,-991.6692636551402,-2.4019881006715247,0.009853478042626953,0.08488809257896959
1761,992.1563596152116,1.0,0.0034207472301264106,2.0,3.0,0.0,-990.8341723882245,-2.3693162017527367,0.009759445580500754,0.0788308913252238
1762,993.7124801081123,0.9774772144191807,0.003564376648405653,10.0,1023.0,0.0,-992.7313221416242,-2.417147207522985,0.009923707317090155,0.08469452912639118
1763,993.6857802034908,0.9905806218874863,0.004799396755511533,10.0,1023.0,0.0,-992.378391532507,-2.488963409776635,0.010142102639987228,0.08552416295074987
1764,993.3277112625227,0.9930997286135108,0.004116071977974781,9.0,511.0,0.0,-992.3324046294447,-2.5252393603979626,0.010274279617333818,0.08396119423651982
1765,991.1989994886568,0.9798444087339154,0.0034207472301264106,7.0,187.0,0.0,-990.6771457690041,-2.3418192070237613,0.009669563983388614,0.07833993106760427
1766,993.3547026018629,0.918897703122715,0.003564376648405653,9.0,1023.0,0.0,-990.7300445197936,-2.435619004542411,0.009985587784507153,0.08556070797084177
1767,993.3347852350884,0.7996500179163343,0.004799396755511533,9.0,1023.0,0.0,-989.6019318273964,-2.5770583119488353,0.010418514963871592,0.08037873721990443
1768,992.328486666738,0.9263207942334114,0.004116071977974781,9.0,571.0,0.0,-991.6333270396087,-2.3720305930346233,0.009757458159713727,0.08410803987410868
1769,991.1633714566241,0.9992363055038901,0.0034207472301264106,8.0,255.0,0.0,-990.797359628676,-2.3180237498842473,0.00961322932074239,0.07839053090226207
1770,993.1468038461999,0.9018387880270123,0.003564376648405653,10.0,1023.0,0.0,-991.0812851550172,-2.3543881238592252,0.009716370987074372,0.08086016735728908
1771,992.9383810479975,0.7496715455113534,0.004799396755511533,10.0,1023.0,0.0,-991.7670825580107,-2.5670864016729142,0.010407589110744905,0.08406531197395932
1772,990.848309777084,0.9971514596120147,0.004116071977974781,9.0,655.0,0.0,-988.7133015253851,-2.6047047679759796,0.010491985368171818,0.0786984264743633
1773,989.9672875576148,0.8789308675448316,0.0034207472301264106,7.0,135.0,0.0,-988.9946965968016,-2.2915615530367393,0.009534466045486764,0.07798836519658246
1774,994.036173405583,0.9986824527922559,0.003564376648405653,10.0,1023.0,0.0,-992.9828926861867,-2.476978507748403,0.010110760403841982,0.08436601418743604
1775,992.4162823452064,0.9863781021916794,0.004799396755511533,7.0,203.0,0.0,-991.7798374833532,-2.5845306251335316,0.010429385700645012,0.08489662972433042
1776,989.7714561467643,0.8450423062012503,0.004116071977974781,2.0,3.0,0.0,-989.5983301107527,-2.604354567539516,0.010534217537410281,0.07871611014983962
1777,989.3537806634184,0.9592487353505781,0.0034207472301264106,2.0,7.0,0.0,-989.1200768573752,-2.2917465339580745,0.0095401553297234,0.07799053346346985
1778,990.4332069616856,0.9203676709150397,0.003564376648405653,9.0,799.0,0.0,-988.2309528205279,-2.2083400035918737,0.009250294543310682,0.08416057770491342
1779,992.813434890716,0.8586311514474362,0.004799396755511533,10.0,1023.0,0.0,-991.1383008562253,-2.5560236394547324,0.010341320073540583,0.08082738376122549
1780,990.5357106764591,0.9983932402672336,0.004116071977974781,7.0,171.0,0.0,-988.483830051417,-2.5653368538739727,0.010411113611235045,0.07924845454015074
1781,992.837761875975,0.990458077683487,0.0034207472301264106,8.0,511.0,0.0,-985.421471916189,-2.445073188275359,0.010026075068239658,0.08266405668931895
1782,992.948547461355,0.9743110423013476,0.003564376648405653,10.0,1023.0,0.0,-989.1764396320283,-2.476976228284579,0.010120208534058246,0.0797401190499138
1783,990.9111731818446,0.5663795751457896,0.004799396755511533,9.0,511.0,0.0,-986.9727382960102,-2.7101395554277605,0.010856406110572281,0.08544815265550747
1784,992.5967160347218,0.9927054664604166,0.004116071977974781,10.0,1023.0,0.0,-990.1075239502579,-2.3481745816534336,0.009690806723025452,0.08547965401652918
1785,992.7480606520759,0.9876603492780993,0.0034207472301264106,7.0,187.0,0.0,-992.2263325574804,-2.453865639961677,0.010054468806329497,0.08231230218481056
1786,993.2298555060422,1.0,0.003564376648405653,2.0,3.0,0.0,-992.9328211012551,-2.4772636419587477,0.010098788573919534,0.07973930486814787
1787,992.9765731068388,0.995407829556265,0.004799396755511533,9.0,511.0,0.0,-990.7532806094172,-2.616682759202388,0.01053711267062557,0.08264352976079307
1788,993.806633744123,0.962673066762423,0.004116071977974781,9.0,511.0,0.0,-992.1032035396877,-2.4333163771626882,0.00997672689164462,0.08125026974728965
1789,993.5974982567191,0.8078848636209038,0.0034207472301264106,2.0,3.0,0.0,-989.9987357799829,-2.453759330505246,0.010021204527559202,0.0822975462412162
1790,993.572318339813,1.0,0.003564376648405653,4.0,27.0,0.0,-993.2051920723093,-2.476023320529712,0.010103564257962301,0.07970896446993027
1791,992.8675392307008,0.9866509249482366,0.004799396755511533,9.0,1023.0,0.0,-991.4309327052545,-2.404218457141446,0.009886698534865724,0.08629171888940523
1792,993.8465352007164,0.745845583821758,0.004116071977974781,7.0,207.0,0.0,-991.7370659594105,-2.4073272141891504,0.009885738615123443,0.08134264609124452
1793,993.1891140338065,0.9968595073991838,0.0034207472301264106,8.0,431.0,0.0,-991.3668933032988,-2.4876812920427667,0.010128217026872582,0.0803467892244013
1794,993.6696638105195,0.963486832546166,0.003564376648405653,7.0,207.0,0.0,-993.1363134332171,-2.4722484614183826,0.01008958840642007,0.07999861964583463
1795,992.2137404690217,0.9560197447109936,0.004799396755511533,8.0,255.0,0.0,-991.7637419305873,-2.4105493060117165,0.009908038506971235,0.08744854723561425
1796,993.9979794275497,0.9769043920998484,0.004116071977974781,9.0,1023.0,0.0,-992.9850487257614,-2.543442733313797,0.010321473407946997,0.08203572688450336
1797,993.0730438619591,0.8783320038556944,0.0034207472301264106,2.0,3.0,0.0,-991.5469492589241,-2.487691559846725,0.010127186386610126,0.08033590228773364
1798,993.5464050072068,0.9559313581515537,0.003564376648405653,2.0,7.0,0.0,-993.3698766069688,-2.4723062757743923,0.010099036718918873,0.07999806048004861
1799,992.5106706539924,0.9986680678179899,0.004799396755511533,4.0,19.0,0.0,-992.2419696852184,-2.410330750591772,0.009895018209383176,0.08749839495642493
1800,992.998664364922,0.9702429303457988,0.004116071977974781,9.0,1023.0,0.0,-992.789246528426,-2.3784401199750205,0.009805221794016146,0.08030370219171055
1801,993.0921970558643,0.9967907002471516,0.0034207472301264106,10.0,1023.0,0.0,-992.7320180747278,-2.4522111181360793,0.010015953594505423,0.0802990487944215
1802,993.9437285008042,0.9990964507512272,0.003564376648405653,8.0,363.0,0.0,-993.1167224265533,-2.4772902670625476,0.010110315581059737,0.08067122504553785
1803,993.9210619999345,0.9998049844108129,0.004799396755511533,9.0,511.0,0.0,-992.299980340545,-2.3975459184381323,0.00985788589587049,0.08311406329341284
1804,992.7867279900722,0.9278732318537769,0.004116071977974781,9.0,1023.0,0.0,-989.6404996524145,-2.318291945706473,0.009611449972587428,0.08437478859084623
1805,990.4945670000404,0.882810950611172,0.0034207472301264106,9.0,683.0,0.0,-989.4342777304365,-2.389934926714498,0.009808054392201745,0.08730010246068319
1806,992.4906090899294,0.7057753441050073,0.003564376648405653,7.0,131.0,0.0,-990.6202227278675,-2.4722379111193784,0.010072539140579111,0.08088281237161997
1807,993.3807602884598,0.8809439480258926,0.004799396755511533,3.0,11.0,0.0,-993.3257083182596,-2.39756354003713,0.00986908496462288,0.08311787169542417
1808,993.4262612077916,0.9985235953062802,0.004116071977974781,9.0,511.0,0.0,-992.4161462678527,-2.39219834029166,0.009839733786304502,0.08535539633830407
1809,991.3212557997023,0.9856685972407336,0.0034207472301264106,3.0,11.0,0.0,-989.9731929144016,-2.390030895216476,0.00985191421328079,0.08732276549274266
1810,989.4253579147668,0.6461939893315848,0.003564376648405653,2.0,3.0,0.0,-989.2832623026254,-2.472387360750059,0.010127578107047546,0.08088347399468154
1811,993.4717404392015,0.9999358614437872,0.004799396755511533,9.0,511.0,0.0,-993.2883301599327,-2.4144210489534026,0.009897855912701498,0.08358098910218692
1812,993.9297512436497,0.9942367556102404,0.004116071977974781,10.0,1023.0,0.0,-993.0071713277416,-2.541031490095093,0.010306339476011136,0.08416965592144393
1813,992.0835013868535,0.9999762766052226,0.0034207472301264106,7.0,151.0,0.0,-991.0613907445999,-2.407211992308547,0.009901430891706297,0.08708601706000904
1814,989.4407001267762,1.0,0.003564376648405653,2.0,7.0,0.0,-989.3448225397643,-2.4726758813414738,0.010059302128285383,0.08089405652258036
1815,993.3104946589476,0.8814818577266813,0.004799396755511533,8.0,487.0,0.0,-991.874748731691,-2.4593116019264447,0.010038944443641765,0.08068749514039718
1816,987.7787648564971,0.8128673151273128,0.004116071977974781,8.0,315.0,0.0,-986.6493287526282,-2.813090943835935,0.011187544037437826,0.08239801947951052
1817,989.0351399226327,0.9992555578670518,0.0034207472301264106,9.0,1023.0,0.0,-988.2201216612232,-2.183789975208078,0.009175452442247671,0.0872034931594903
1818,992.3537689937011,0.995622872244318,0.003564376648405653,5.0,55.0,0.0,-989.2941353561731,-2.474730930381766,0.010079523245232189,0.0808797008024454
1819,993.874294897194,0.997823724284276,0.004799396755511533,9.0,1023.0,0.0,-993.247183624694,-2.415923032155961,0.009908656257222247,0.08191106510964065
1820,991.8051289251117,0.9968123259270056,0.004116071977974781,9.0,511.0,0.0,-987.7671132423089,-2.6989905872516715,0.010806860684056736,0.08105814167412052
1821,988.2772907818473,0.8769138467621446,0.0034207472301264106,6.0,91.0,0.0,-986.8364196108645,-2.194956633044294,0.009236505408547714,0.08716790081635024
1822,993.1469390675154,0.9965493972738323,0.003564376648405653,8.0,339.0,0.0,-990.5461674060729,-2.483027741388269,0.01013015131380006,0.0790093112270464
1823,994.2058941042811,0.555520279251486,0.004799396755511533,8.0,299.0,0.0,-991.1403188575212,-2.4777719171815304,0.010105980426725388,0.08301993217644077
1824,992.0082584482736,0.9981364962633344,0.004116071977974781,6.0,67.0,0.0,-991.7754763136902,-2.6898468387036316,0.010777052398489464,0.08115465118929444
1825,989.1901696853464,0.9061479298256696,0.0034207472301264106,2.0,3.0,0.0,-986.7561841302424,-2.194167945619377,0.009205905965315824,0.08716225169091998
1826,993.2442663242869,0.9310747555810978,0.003564376648405653,9.0,1023.0,0.0,-991.2703874649756,-2.4064777643034096,0.009872532823666947,0.0812399883557296
1827,992.8486437452242,0.7657225735971357,0.004799396755511533,2.0,7.0,0.0,-992.7485782981832,-2.477816893237308,0.010090377596900475,0.08302539563890343
1828,991.8199047100572,0.9988522969371284,0.004116071977974781,10.0,1023.0,0.0,-989.4181223543633,-2.42038084364629,0.009929006765130737,0.08864189176028034
1829,992.7208023155126,0.9993985427994689,0.0034207472301264106,9.0,639.0,0.0,-987.2823328530055,-2.649574163417856,0.01064425335827712,0.08223821486393247
1830,993.7105565200234,0.965767814383691,0.003564376648405653,10.0,1023.0,0.0,-991.8707276117027,-2.5607810588737494,0.010376175673883515,0.08449859792935917
1831,993.8134172454547,0.8215839631809495,0.004799396755511533,8.0,383.0,0.0,-991.1446850679426,-2.4300511590677574,0.009968504075464691,0.08221213894156491
1832,991.2344159838641,0.9075541631314382,0.004116071977974781,3.0,11.0,0.0,-991.1237221204533,-2.4210435932532945,0.009917086621986567,0.08860984552801572
1833,993.1824551434456,0.9391078830736275,0.0034207472301264106,9.0,511.0,0.0,-991.8929108556456,-2.611992022610961,0.010538949239513163,0.08117928935980362
1834,993.8980370552604,0.9942730844101392,0.003564376648405653,10.0,1023.0,0.0,-993.3111272858708,-2.5028528854548044,0.010193043983371447,0.0847781636312069
1835,992.077504032391,0.40979189704885,0.004799396755511533,8.0,307.0,0.0,-987.7921412062468,-2.523581282856997,0.010231164500993237,0.08174250603073162
1836,991.2602026799099,0.9960616111786835,0.004116071977974781,6.0,67.0,0.0,-990.8114069067296,-2.422333251523228,0.009944672417092968,0.08900926013539032
1837,992.4362214174128,0.9750898466524164,0.0034207472301264106,10.0,1023.0,0.0,-991.3526483445697,-2.589878661891876,0.010455555169922044,0.07915523271847943
1838,994.0544779672475,0.9927624003859921,0.003564376648405653,9.0,783.0,0.0,-993.5599381324878,-2.4550125631904414,0.010031857433906511,0.08201973218594603
1839,994.2078072700676,0.9999393829507198,0.004799396755511533,8.0,403.0,0.0,-991.6558747023133,-2.4927835538372487,0.010161011957817736,0.08307937756053102
1840,989.4037978628735,0.7963460806286895,0.004116071977974781,6.0,91.0,0.0,-988.6746952458352,-2.4304544259788763,0.009933691973407814,0.08885675520615
1841,992.1146057677163,0.9265034091776154,0.0034207472301264106,1.0,1.0,0.0,-992.0937978035803,-2.589938426282955,0.010451796808929268,0.07915538829942588
1842,993.8786198553437,0.9449319000742833,0.003564376648405653,9.0,579.0,0.0,-992.2022486470103,-2.4575270070843396,0.010047324592656972,0.08497180933770694
1843,992.2361073681922,0.7175547866953248,0.004799396755511533,8.0,315.0,0.0,-990.4568379408213,-2.3228450523743844,0.00962584156312818,0.07976427374939639
1844,991.0133660259038,0.8933587937053522,0.004116071977974781,9.0,523.0,0.0,-987.4606868170183,-2.5585258840835827,0.01034770382647987,0.07802718708162835
1845,992.8572992838803,0.9997951536847893,0.0034207472301264106,10.0,1023.0,0.0,-991.5764335473501,-2.597957669461095,0.010500602026069797,0.08079815227697962
1846,992.5905971069008,0.8745810530338591,0.003564376648405653,10.0,1023.0,0.0,-991.2836407289651,-2.6136101747255287,0.010554127434237408,0.08254550075549322
1847,991.0449053747941,0.9982305756639398,0.004799396755511533,9.0,1023.0,0.0,-989.684489513015,-2.5255636856079797,0.010255870890777044,0.08964876937569845
1848,990.4260248681114,0.9118980728893086,0.004116071977974781,9.0,511.0,0.0,-988.833627123244,-2.4668036450817117,0.010097698804579447,0.07800501203782823
1849,992.4251533573542,0.9949274003875397,0.0034207472301264106,7.0,251.0,0.0,-991.6282336286183,-2.6222934829249924,0.01055359162832496,0.08070649856000309
1850,992.9948752850714,0.6111676923990169,0.003564376648405653,2.0,3.0,0.0,-988.0284859693763,-2.613458930262774,0.010526733769169917,0.08255051329428613
